v8-version,4,9,385,35,0
code-creation,Function,0,0x1af65b49c60,364,"InnerArrayToLocaleString native array.js:341:34",0x2680f5725a0,~
code-creation,Function,0,0x1af65b49de0,284,"ArrayToLocaleString native array.js:346:29",0x2680f572780,~
code-creation,Function,0,0x1af65b49f00,1436,"InnerArrayJoin native array.js:351:24",0x2680f5729b0,~
code-creation,Function,0,0x1af65b4a4a0,508,"ArrayJoin native array.js:366:19",0x2680f572be0,~
code-disable-optimization,"ObservedArrayPop","TryFinallyStatement"
code-creation,Function,0,0x1af65b4a6a0,604,"ObservedArrayPop native array.js:372:26",0x2680f572ea0,
code-creation,Function,0,0x1af65b4a900,788,"ArrayPop native array.js:385:18",0x2680f573168,~
code-creation,Stub,2,0x1af65b4ac20,200,"ArgumentsAccessStub_ReadElement"
code-disable-optimization,"ObservedArrayPush","TryFinallyStatement"
code-creation,Function,0,0x1af65b4ad00,928,"ObservedArrayPush native array.js:401:27",0x2680f573498,
code-creation,Function,0,0x1af65b4b0a0,1176,"ArrayPush native array.js:417:19",0x2680f5737b8,~
code-creation,Function,0,0x1af65b4b540,1728,"SparseReverse native array.js:434:23",0x2680f573be0,~
code-creation,Function,0,0x1af65b4bc00,584,"PackedArrayReverse native array.js:472:28",0x2680f573e40,~
code-creation,Function,0,0x1af65b4be60,832,"GenericArrayReverse native array.js:482:29",0x2680f574140,~
code-creation,Function,0,0x1af65b4c1a0,820,"ArrayReverse native array.js:505:22",0x2680f5743f8,~
code-disable-optimization,"ObservedArrayShift","TryFinallyStatement"
code-creation,Function,0,0x1af65b4c4e0,628,"ObservedArrayShift native array.js:520:28",0x2680f5746b8,
code-disable-optimization,"ArrayShift","Call to a JavaScript runtime function"
code-creation,Function,0,0x1af65b4c760,1124,"ArrayShift native array.js:532:20",0x2680f574a00,
code-disable-optimization,"ObservedArrayUnshift","TryFinallyStatement"
code-creation,Function,0,0x1af65b4cbe0,936,"ObservedArrayUnshift native array.js:552:30",0x2680f574d28,
code-disable-optimization,"ArrayUnshift","Call to a JavaScript runtime function"
code-creation,Function,0,0x1af65b4cfa0,1264,"ArrayUnshift native array.js:569:22",0x2680f575080,
code-creation,Function,0,0x1af65b4d4a0,1388,"ArraySlice native array.js:589:20",0x2680f575430,~
code-creation,Function,0,0x1af65b4da20,348,"ComputeSpliceStartIndex native array.js:620:33",0x2680f5755c0,~
code-creation,Function,0,0x1af65b4db80,412,"ComputeSpliceDeleteCount native array.js:627:34",0x2680f575788,~
code-disable-optimization,"ObservedArraySplice","TryFinallyStatement"
code-creation,Function,0,0x1af65b4dd20,1512,"ObservedArraySplice native array.js:638:29",0x2680f575be0,
code-disable-optimization,"ArraySplice","Call to a JavaScript runtime function"
code-creation,Function,0,0x1af65b4e320,2184,"ArraySplice native array.js:669:21",0x2680f5760d8,
code-creation,Function,0,0x1af65b4ebc0,476,"c.InnerArraySort.aL native array.js:711:12",0x2680f576310,~
code-creation,Function,0,0x1af65b4eda0,980,"InsertionSort native array.js:722:30",0x2680f5765e8,~
code-creation,Function,0,0x1af65b4f180,284," native array.js:747:17",0x2680f5768c0,~
code-creation,Function,0,0x1af65b4f2a0,904,"c.InnerArraySort.aS native array.js:737:16",0x2680f576ae8,~
code-creation,Function,0,0x1af65b4f640,3112,"QuickSort native array.js:753:26",0x2680f5771a0,~
code-creation,Function,0,0x1af65b50280,1464,"CopyFromPrototype native array.js:828:34",0x2680f5774f0,~
code-creation,Function,0,0x1af65b50840,1112,"c.InnerArraySort.bm native array.js:853:16",0x2680f5777b0,~
code-creation,Function,0,0x1af65b50ca0,1888,"SafeRemoveArrayHoles native array.js:874:37",0x2680f577b38,~
code-creation,Function,0,0x1af65b51400,1108,"InnerArraySort native array.js:709:24",0x2680f577dd8,~
code-creation,Function,0,0x1af65b51860,508,"ArraySort native array.js:928:19",0x2680f578008,~
code-creation,Function,0,0x1af65b51a60,824,"InnerArrayFilter native array.js:934:26",0x2680f578298,~
code-creation,Function,0,0x1af65b51da0,684,"ArrayFilter native array.js:948:21",0x2680f578520,~
code-creation,Function,0,0x1af65b52060,808,"InnerArrayForEach native array.js:956:27",0x2680f578788,~
code-creation,Function,0,0x1af65b523a0,508,"ArrayForEach native array.js:966:22",0x2680f5789c0,~
code-creation,Function,0,0x1af65b525a0,856,"InnerArraySome native array.js:972:24",0x2680f578c38,~
code-creation,Function,0,0x1af65b52900,508,"ArraySome native array.js:983:19",0x2680f578e70,~
code-creation,Function,0,0x1af65b52b00,856,"InnerArrayEvery native array.js:989:25",0x2680f5790e8,~
code-creation,Function,0,0x1af65b52e60,508,"ArrayEvery native array.js:1000:20",0x2680f579320,~
code-creation,Function,0,0x1af65b53060,1184,"ArrayMap native array.js:1006:18",0x2680f579638,~
code-creation,Function,0,0x1af65b53500,2124,"InnerArrayIndexOf native array.js:1021:27",0x2680f579a28,~
code-creation,Function,0,0x1af65b53d60,492,"ArrayIndexOf native array.js:1066:22",0x2680f579c58,~
code-creation,Function,0,0x1af65b53f60,1976,"InnerArrayLastIndexOf native array.js:1071:31",0x2680f57a030,~
code-creation,Function,0,0x1af65b54720,532,"ArrayLastIndexOf native array.js:1113:26",0x2680f57a268,~
code-creation,Function,0,0x1af65b54940,1420,"InnerArrayReduce native array.js:1119:26",0x2680f57a590,~
code-creation,Function,0,0x1af65b54ee0,548,"ArrayReduce native array.js:1142:21",0x2680f57a7d0,~
code-creation,Function,0,0x1af65b55120,1436,"InnerArrayReduceRight native array.js:1149:31",0x2680f57aaf8,~
code-creation,Function,0,0x1af65b556c0,548,"ArrayReduceRight native array.js:1173:26",0x2680f57ad38,~
code-creation,Function,0,0x1af65b55900,1440,"InnerArrayCopyWithin native array.js:1180:30",0x2680f57b100,~
code-creation,Function,0,0x1af65b55ea0,444,"ArrayCopyWithin native array.js:1221:25",0x2680f57b328,~
code-creation,Function,0,0x1af65b56060,608,"InnerArrayFind native array.js:1227:24",0x2680f57b558,~
code-creation,Function,0,0x1af65b562c0,460,"ArrayFind native array.js:1239:19",0x2680f57b770,~
code-creation,Function,0,0x1af65b564a0,608,"InnerArrayFindIndex native array.js:1245:29",0x2680f57b9a0,~
code-creation,Function,0,0x1af65b56700,460,"ArrayFindIndex native array.js:1257:24",0x2680f57bbb8,~
code-disable-optimization,"InnerArrayFill","Call to a JavaScript runtime function"
code-creation,Function,0,0x1af65b568e0,1040,"InnerArrayFill native array.js:1263:24",0x2680f57be40,
code-creation,Function,0,0x1af65b56d00,516,"ArrayFill native array.js:1285:19",0x2680f57c080,~
code-creation,Function,0,0x1af65b56f20,688,"InnerArrayIncludes native array.js:1291:28",0x2680f57c2d8,~
code-creation,Function,0,0x1af65b571e0,444,"ArrayIncludes native array.js:1314:23",0x2680f57c4f0,~
code-creation,Function,0,0x1af65b573a0,404,"AddArrayElement native array.js:1320:25",0x2680f57c748,~
code-creation,Function,0,0x1af65b57540,1788,"ArrayFrom native array.js:1329:19",0x2680f57cbf0,~
code-creation,Function,0,0x1af65b57c40,640,"ArrayOf native array.js:1380:17",0x2680f57ce48,~
code-creation,Function,0,0x1af65b57ec0,1276," native array.js:25:18",0x2680f57d130,~
code-creation,Function,0,0x1af65b583c0,356," native array.js:39:34",0x2680f57d300,~
code-creation,Function,0,0x1af65b58540,388,"bU native array.js:1409:16",0x2680f57d510,~
code-creation,Stub,9,0x1af65b586e0,460,"CallICStub(args(0), ANY, "
code-creation,Stub,9,0x1af65b588c0,113,"CallICTrampolineStub"
code-creation,Function,0,0x1af65b58940,1036," native array.js:1470:18",0x2680f57d938,~
code-creation,Function,0,0x1af65b58d60,9828," native array.js:2:10",0x2680f57e388,~
code-creation,Script,0,0x1af65b5b3e0,228,"native array.js",0x2680f57e4e0,~
code-creation,Handler,3,0x1af65b5b4e0,200,"next"
code-creation,Handler,3,0x1af65b5b5c0,200,"next"
code-creation,Stub,3,0x1af65b5b6a0,120,"LoadConstantStub"
code-creation,Handler,3,0x1af65b5b720,164,"hasOwnProperty"
code-creation,Stub,3,0x1af65b5b7e0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65b5b860,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65b5b8e0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65b5b960,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65b5b9e0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65b5ba60,134,"FunctionPrototypeStub"
code-creation,Stub,2,0x1af65b5bb00,818,"FastNewContextStub"
code-creation,Function,0,0x1af65b5be40,468,"StringToString native string.js:31:24",0x2680f583af0,~
code-creation,Function,0,0x1af65b5c020,468,"StringValueOf native string.js:37:23",0x2680f583cb8,~
code-creation,Function,0,0x1af65b5c200,1412,"StringCharAtJS native string.js:43:24",0x2680f583eb8,~
code-creation,Function,0,0x1af65b5c7a0,1132,"StringCharCodeAtJS native string.js:51:28",0x2680f5840b8,~
code-creation,Function,0,0x1af65b5cc20,904,"StringConcat native string.js:59:22",0x2680f584350,~
code-creation,Function,0,0x1af65b5cfc0,684,"StringIndexOfJS native string.js:74:25",0x2680f584590,~
code-creation,Function,0,0x1af65b5d280,860,"StringLastIndexOfJS native string.js:87:29",0x2680f584820,~
code-creation,Function,0,0x1af65b5d5e0,364,"StringLocaleCompareJS native string.js:111:31",0x2680f5849f0,~
code-creation,Function,0,0x1af65b5d760,588,"StringMatchJS native string.js:115:23",0x2680f584c30,~
code-creation,Function,0,0x1af65b5d9c0,652,"StringNormalizeJS native string.js:127:27",0x2680f584e88,~
code-creation,Stub,2,0x1af65b5dc60,945,"SubStringStub"
code-creation,Function,0,0x1af65b5e020,2036,"StringReplace native string.js:141:23",0x2680f5853f0,~
code-creation,Function,0,0x1af65b5e820,4248,"ExpandReplacement native string.js:193:27",0x2680f585948,~
code-creation,Function,0,0x1af65b5f8c0,396,"CaptureString native string.js:262:23",0x2680f585b68,~
code-creation,Function,0,0x1af65b5fa60,1908,"StringReplaceGlobalRegExpWithFunction native string.js:270:47",0x2680f585f90,~
code-creation,Function,0,0x1af65b601e0,1112,"StringReplaceNonGlobalRegExpWithFunction native string.js:317:50",0x2680f586348,~
code-creation,Function,0,0x1af65b60640,604,"StringSearch native string.js:343:22",0x2680f586590,~
code-creation,Function,0,0x1af65b608a0,884,"StringSlice native string.js:355:21",0x2680f586818,~
code-creation,Function,0,0x1af65b60c20,892,"StringSplitJS native string.js:389:23",0x2680f586b20,~
code-creation,Function,0,0x1af65b60fa0,764,"StringSubstring native string.js:407:25",0x2680f586da0,~
code-creation,Function,0,0x1af65b612a0,932,"StringSubstr native string.js:433:22",0x2680f587088,~
code-creation,Function,0,0x1af65b61660,356,"StringToLowerCaseJS native string.js:457:29",0x2680f587250,~
code-creation,Function,0,0x1af65b617e0,356,"StringToLocaleLowerCase native string.js:461:33",0x2680f587418,~
code-creation,Function,0,0x1af65b61960,356,"StringToUpperCaseJS native string.js:465:29",0x2680f5875e0,~
code-creation,Function,0,0x1af65b61ae0,356,"StringToLocaleUpperCase native string.js:469:33",0x2680f5877a8,~
code-creation,Function,0,0x1af65b61c60,380,"StringTrimJS native string.js:473:22",0x2680f587968,~
code-creation,Function,0,0x1af65b61de0,380,"StringTrimLeft native string.js:477:24",0x2680f587b28,~
code-creation,Function,0,0x1af65b61f60,380,"StringTrimRight native string.js:481:25",0x2680f587ce8,~
code-creation,Function,0,0x1af65b620e0,1404,"StringFromCharCode native string.js:485:28",0x2680f587f60,~
code-creation,Stub,2,0x1af65b62660,434,"FastCloneRegExpStub"
code-creation,Function,0,0x1af65b62820,268,"HtmlEscape native string.js:506:20",0x2680f588170,~
code-creation,Function,0,0x1af65b62940,444,"StringAnchor native string.js:509:22",0x2680f588368,~
code-creation,Function,0,0x1af65b62b00,372,"StringBig native string.js:514:19",0x2680f588538,~
code-creation,Function,0,0x1af65b62c80,372,"StringBlink native string.js:518:21",0x2680f588708,~
code-creation,Function,0,0x1af65b62e00,372,"StringBold native string.js:522:20",0x2680f5888d8,~
code-creation,Function,0,0x1af65b62f80,372,"StringFixed native string.js:526:21",0x2680f588aa8,~
code-creation,Function,0,0x1af65b63100,444,"StringFontcolor native string.js:530:25",0x2680f588ca0,~
code-creation,Function,0,0x1af65b632c0,444,"StringFontsize native string.js:535:24",0x2680f588e98,~
code-creation,Function,0,0x1af65b63480,372,"StringItalics native string.js:540:23",0x2680f589068,~
code-creation,Function,0,0x1af65b63600,444,"StringLink native string.js:544:20",0x2680f589260,~
code-creation,Function,0,0x1af65b637c0,372,"StringSmall native string.js:548:21",0x2680f589430,~
code-creation,Function,0,0x1af65b63940,372,"StringStrike native string.js:552:22",0x2680f589600,~
code-creation,Function,0,0x1af65b63ac0,372,"StringSub native string.js:556:19",0x2680f5897d0,~
code-creation,Function,0,0x1af65b63c40,372,"StringSup native string.js:560:19",0x2680f5899a0,~
code-creation,Function,0,0x1af65b63dc0,1112,"StringRepeat native string.js:564:22",0x2680f589c28,~
code-creation,Function,0,0x1af65b64220,964,"StringStartsWith native string.js:579:26",0x2680f589f08,~
code-creation,Function,0,0x1af65b64600,972,"StringEndsWith native string.js:601:24",0x2680f58a1f0,~
code-creation,Function,0,0x1af65b649e0,948,"StringIncludes native string.js:624:24",0x2680f58a488,~
code-creation,Function,0,0x1af65b64da0,1580,"StringCodePointAt native string.js:645:27",0x2680f58a708,~
code-creation,Function,0,0x1af65b653e0,1808,"StringFromCodePoint native string.js:663:29",0x2680f58a9a8,~
code-creation,Function,0,0x1af65b65b00,824,"StringRaw native string.js:686:19",0x2680f58ac48,~
code-creation,Function,0,0x1af65b65e40,988," native string.js:20:18",0x2680f58aed8,~
code-creation,Function,0,0x1af65b66220,532," native string.js:752:18",0x2680f58b160,~
code-creation,Function,0,0x1af65b66440,4940," native string.js:2:10",0x2680f58b7b0,~
code-creation,Script,0,0x1af65b677a0,228,"native string.js",0x2680f58b908,~
code-creation,Stub,3,0x1af65b678a0,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65b67920,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65b679a0,116,"LoadFieldStub"
code-creation,Handler,3,0x1af65b67a20,200,"next"
code-creation,Stub,2,0x1af65b67b00,546,"FastNewContextStub"
code-creation,Function,0,0x1af65b67d40,548,"HexValueOf native uri.js:12:20",0x2680f58cac0,~
code-creation,Function,0,0x1af65b67f80,524,"isAlphaNumeric native uri.js:18:24",0x2680f58cc58,~
code-creation,Function,0,0x1af65b681a0,444,"URIAddEncodedOctetToBuffer native uri.js:25:36",0x2680f58ce90,~
code-creation,Function,0,0x1af65b68360,764,"URIEncodeOctets native uri.js:31:25",0x2680f58d1b8,~
code-creation,Function,0,0x1af65b68660,780,"URIEncodeSingle native uri.js:42:25",0x2680f58d490,~
code-creation,Function,0,0x1af65b68980,788,"URIEncodePair native uri.js:59:23",0x2680f58d780,~
code-creation,Function,0,0x1af65b68ca0,460,"URIHexCharsToCharCode native uri.js:72:31",0x2680f58d998,~
code-creation,Function,0,0x1af65b68e80,2956,"URIDecodeOctets native uri.js:78:25",0x2680f58dea0,~
code-creation,Function,0,0x1af65b69a20,2548,"Encode native uri.js:132:16",0x2680f58e270,~
code-creation,Function,0,0x1af65b6a420,8732,"Decode native uri.js:160:16",0x2680f58e8a8,~
code-creation,Function,0,0x1af65b6c640,204,"URIEscapeJS native uri.js:227:21",0x2680f58ea10,~
code-creation,Function,0,0x1af65b6c720,204,"URIUnescapeJS native uri.js:230:23",0x2680f58eb78,~
code-creation,Function,0,0x1af65b6c800,820,"b.URIDecode.T native uri.js:234:15",0x2680f58ed90,~
code-creation,Function,0,0x1af65b6cb40,252,"URIDecode native uri.js:233:19",0x2680f58eef8,~
code-creation,Function,0,0x1af65b6cc40,196,"b.URIDecodeComponent.T native uri.js:247:15",0x2680f58f0b0,~
code-creation,Function,0,0x1af65b6cd20,252,"URIDecodeComponent native uri.js:246:28",0x2680f58f218,~
code-creation,Function,0,0x1af65b6ce20,948,"b.URIEncode.V native uri.js:251:15",0x2680f58f490,~
code-creation,Function,0,0x1af65b6d1e0,252,"URIEncode native uri.js:250:19",0x2680f58f5f8,~
code-creation,Function,0,0x1af65b6d2e0,668,"b.URIEncodeComponent.V native uri.js:266:15",0x2680f58f848,~
code-creation,Function,0,0x1af65b6d580,252,"URIEncodeComponent native uri.js:265:28",0x2680f58f9b0,~
code-creation,Function,0,0x1af65b6d680,268," native uri.js:9:18",0x2680f58fb60,~
code-creation,Function,0,0x1af65b6d7a0,1588," native uri.js:2:10",0x2680f58fe60,~
code-creation,Script,0,0x1af65b6dde0,228,"native uri.js",0x2680f58ffb8,~
code-creation,Stub,2,0x1af65b6dee0,510,"FastNewContextStub"
code-creation,Function,0,0x1af65b6e0e0,268,"MathAbs native math.js:13:17",0x2680f590ff0,~
code-creation,Function,0,0x1af65b6e200,228,"MathAcosJS native math.js:17:20",0x2680f591158,~
code-creation,Function,0,0x1af65b6e300,228,"MathAsinJS native math.js:20:20",0x2680f5912c0,~
code-creation,Function,0,0x1af65b6e400,228,"MathAtanJS native math.js:23:20",0x2680f591428,~
code-creation,Function,0,0x1af65b6e500,260,"MathAtan2JS native math.js:26:21",0x2680f5915a8,~
code-creation,Function,0,0x1af65b6e620,244,"MathCeil native math.js:31:18",0x2680f591718,~
code-creation,Function,0,0x1af65b6e720,212,"MathExp native math.js:34:17",0x2680f591880,~
code-creation,Function,0,0x1af65b6e800,228,"MathFloorJS native math.js:37:21",0x2680f5919e8,~
code-creation,Function,0,0x1af65b6e900,212,"MathLog native math.js:40:17",0x2680f591b50,~
code-creation,Function,0,0x1af65b6e9e0,1192,"MathMax native math.js:43:17",0x2680f591d88,~
code-creation,Function,0,0x1af65b6eea0,1192,"MathMin native math.js:65:17",0x2680f591fc0,~
code-creation,Function,0,0x1af65b6f360,212,"MathPowJS native math.js:87:19",0x2680f592130,~
code-creation,Function,0,0x1af65b6f440,500,"MathRandom native math.js:90:20",0x2680f5922f8,~
code-creation,Function,0,0x1af65b6f640,548,"MathRandomRaw native math.js:97:23",0x2680f5924c0,~
code-creation,Function,0,0x1af65b6f880,212,"MathRound native math.js:104:19",0x2680f592628,~
code-creation,Function,0,0x1af65b6f960,228,"MathSqrtJS native math.js:107:20",0x2680f592790,~
code-creation,Function,0,0x1af65b6fa60,220,"MathImul native math.js:110:18",0x2680f592900,~
code-creation,Function,0,0x1af65b6fb40,316,"MathSign native math.js:113:18",0x2680f592a80,~
code-creation,Function,0,0x1af65b6fc80,380,"MathTrunc native math.js:119:19",0x2680f592c10,~
code-creation,Function,0,0x1af65b6fe00,692,"MathAsinh native math.js:125:19",0x2680f592e40,~
code-creation,Function,0,0x1af65b700c0,572,"MathAcosh native math.js:131:19",0x2680f593040,~
code-creation,Function,0,0x1af65b70300,532,"MathAtanh native math.js:137:19",0x2680f593240,~
code-creation,Function,0,0x1af65b70520,1412,"MathHypot native math.js:143:19",0x2680f593568,~
code-creation,Function,0,0x1af65b70ac0,212,"MathFroundJS native math.js:167:22",0x2680f5936d0,~
code-creation,Function,0,0x1af65b70ba0,220,"MathClz32JS native math.js:170:21",0x2680f593838,~
code-creation,Function,0,0x1af65b70c80,572,"MathCbrt native math.js:173:18",0x2680f593a38,~
code-creation,Function,0,0x1af65b70ec0,652,"CubeRoot native math.js:178:18",0x2680f593ca8,~
code-creation,Function,0,0x1af65b71160,396," native math.js:240:18",0x2680f593ee0,~
code-creation,Function,0,0x1af65b71300,3060," native math.js:2:10",0x2680f5942f0,~
code-creation,Script,0,0x1af65b71f00,228,"native math.js",0x2680f594448,~
code-creation,Stub,2,0x1af65b72000,462,"FastNewContextStub"
code-creation,Function,0,0x1af65b721e0,2036,"KernelTan native fdlibm.js:18:19",0x2680f596390,~
code-creation,Function,0,0x1af65b729e0,2900,"MathSinSlow native fdlibm.js:75:21",0x2680f5969c8,~
code-creation,Function,0,0x1af65b73540,2940,"MathCosSlow native fdlibm.js:161:21",0x2680f597010,~
code-creation,Function,0,0x1af65b740c0,636,"MathSin native fdlibm.js:248:17",0x2680f597280,~
code-creation,Function,0,0x1af65b74340,1052,"MathCos native fdlibm.js:259:17",0x2680f597570,~
code-creation,Function,0,0x1af65b74760,2140,"MathTan native fdlibm.js:281:17",0x2680f597a38,~
code-creation,Function,0,0x1af65b74fc0,2556,"MathLog1p native fdlibm.js:347:19",0x2680f597ed0,~
code-creation,Function,0,0x1af65b759c0,2836,"MathExpm1 native fdlibm.js:420:19",0x2680f5983f0,~
code-creation,Function,0,0x1af65b764e0,932,"MathSinh native fdlibm.js:499:18",0x2680f5986c8,~
code-creation,Function,0,0x1af65b768a0,1260,"MathCosh native fdlibm.js:517:18",0x2680f598a00,~
code-creation,Function,0,0x1af65b76da0,1028,"MathTanh native fdlibm.js:539:18",0x2680f598ca0,~
code-creation,Function,0,0x1af65b771c0,988,"MathLog10 native fdlibm.js:564:19",0x2680f598f30,~
code-creation,Function,0,0x1af65b775a0,2324,"MathLog2 native fdlibm.js:586:18",0x2680f599490,~
code-creation,Function,0,0x1af65b77ec0,356," native fdlibm.js:11:18",0x2680f599660,~
code-creation,Function,0,0x1af65b78040,292,"b.CreateDoubleResultArray native fdlibm.js:15:35",0x2680f599808,~
code-creation,Function,0,0x1af65b78180,1444," native fdlibm.js:2:10",0x2680f599ad8,~
code-creation,Script,0,0x1af65b78740,228,"native fdlibm.js",0x2680f599c30,~
code-creation,Stub,2,0x1af65b78840,578,"FastNewContextStub"
code-creation,Function,0,0x1af65b78aa0,388,"IsRegExp native regexp.js:27:18",0x2680f59b238,~
code-creation,Function,0,0x1af65b78c40,332,"RegExpInitialize native regexp.js:33:26",0x2680f59b3d8,~
code-creation,Function,0,0x1af65b78da0,620,"PatternFlags native regexp.js:39:22",0x2680f59b5c0,~
code-creation,Function,0,0x1af65b79020,780,"RegExpConstructor native regexp.js:46:27",0x2680f59b880,~
code-creation,Function,0,0x1af65b79340,572,"RegExpCompileJS native regexp.js:67:25",0x2680f59bab0,~
code-creation,Stub,2,0x1af65b79580,1413,"RecordWriteStub"
code-creation,Stub,2,0x1af65b79b20,935,"RegExpExecStub"
code-creation,Function,0,0x1af65b79ee0,204,"DoRegExpExec native regexp.js:79:22",0x2680f59bca0,~
code-creation,Stub,2,0x1af65b79fc0,2316,"RecordWriteStub"
code-creation,Stub,2,0x1af65b7a8e0,888,"RegExpConstructResultStub"
code-creation,Function,0,0x1af65b7ac60,1152,"RegExpExecNoTests native regexp.js:82:27",0x2680f59c198,~
code-creation,Function,0,0x1af65b7b0e0,1656,"RegExpExecJS native regexp.js:108:22",0x2680f59c5c8,~
code-creation,Function,0,0x1af65b7b760,2372,"RegExpTest native regexp.js:154:20",0x2680f59c930,~
code-creation,Function,0,0x1af65b7c0c0,732,"TrimRegExp native regexp.js:191:20",0x2680f59cb38,~
code-creation,Function,0,0x1af65b7c3a0,884,"RegExpToString native regexp.js:202:24",0x2680f59cd98,~
code-creation,Function,0,0x1af65b7c720,2428,"RegExpSplit native regexp.js:219:21",0x2680f59d378,~
code-creation,Function,0,0x1af65b7d0a0,508,"RegExpMatch native regexp.js:272:21",0x2680f59d5b0,~
code-creation,Function,0,0x1af65b7d2a0,436,"RegExpSearch native regexp.js:283:22",0x2680f59d7c8,~
code-creation,Function,0,0x1af65b7d460,308,"RegExpGetLastMatch native regexp.js:292:28",0x2680f59d9a8,~
code-creation,Function,0,0x1af65b7d5a0,580,"RegExpGetLastParen native regexp.js:298:28",0x2680f59dbf8,~
code-creation,Function,0,0x1af65b7d800,284,"RegExpGetLeftContext native regexp.js:309:30",0x2680f59ddd8,~
code-creation,Function,0,0x1af65b7d920,308,"RegExpGetRightContext native regexp.js:316:31",0x2680f59dfc8,~
code-creation,Function,0,0x1af65b7da60,604,"foo native regexp.js:324:20",0x2680f59e230,~
code-creation,Function,0,0x1af65b7dcc0,220,"RegExpMakeCaptureGetter native regexp.js:323:33",0x2680f59e398,~
code-creation,Function,0,0x1af65b7dda0,428,"RegExpGetGlobal native regexp.js:333:25",0x2680f59e570,~
code-creation,Function,0,0x1af65b7df60,428,"RegExpGetIgnoreCase native regexp.js:344:29",0x2680f59e748,~
code-creation,Function,0,0x1af65b7e120,428,"RegExpGetMultiline native regexp.js:355:28",0x2680f59e920,~
code-creation,Function,0,0x1af65b7e2e0,380,"RegExpGetSource native regexp.js:366:25",0x2680f59eaf0,~
code-creation,Function,0,0x1af65b7e460,268," native regexp.js:14:34",0x2680f59eca0,~
code-creation,Function,0,0x1af65b7e580,268," native regexp.js:17:18",0x2680f59ee50,~
code-creation,Function,0,0x1af65b7e6a0,276,"ad native regexp.js:397:16",0x2680f59f008,~
code-creation,Function,0,0x1af65b7e7c0,220,"af native regexp.js:401:16",0x2680f59f1b8,~
code-creation,Stub,9,0x1af65b7e8a0,466,"CallICStub(args(5), NOT_NULL_OR_UNDEFINED, "
code-creation,Stub,9,0x1af65b7ea80,113,"CallICTrampolineStub"
code-creation,Function,0,0x1af65b7eb00,180,"ag native regexp.js:409:16",0x2680f59f350,~
code-creation,Function,0,0x1af65b7ebc0,332," native regexp.js:431:18",0x2680f59f550,~
code-creation,Function,0,0x1af65b7ed20,5144," native regexp.js:2:10",0x2680f59fb90,~
code-creation,Script,0,0x1af65b80140,228,"native regexp.js",0x2680f59fce8,~
code-creation,Handler,3,0x1af65b80240,200,"next"
code-creation,Stub,13,0x1af65b80320,209,"CompareICStub"
code-creation,LazyCompile,0,0x1af65b79020,780,"RegExpConstructor native regexp.js:46:27",0x2680f59b880,~
code-creation,Stub,2,0x1af65b80400,188,"DoubleToIStub"
code-creation,Stub,2,0x1af65b804c0,1351,"BinaryOpWithAllocationSiteStub(ADD_CreateAllocationMementos:String*Smi->String)"
code-creation,Stub,12,0x1af65b80a20,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*Smi->String)"
code-creation,Stub,12,0x1af65b80aa0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*Smi->String)"
code-creation,Stub,3,0x1af65b80b20,120,"LoadConstantStub"
code-creation,Function,0,0x1af65b80ba0,428,"ArrayBufferGetByteLen native arraybuffer.js:16:31",0x2680f5a1700,~
code-creation,Function,0,0x1af65b80d60,1564,"ArrayBufferSlice native arraybuffer.js:23:26",0x2680f5a1ab0,~
code-creation,Function,0,0x1af65b81380,532," native arraybuffer.js:10:18",0x2680f5a1cb0,~
code-creation,Function,0,0x1af65b815a0,716," native arraybuffer.js:2:10",0x2680f5a1ec0,~
code-creation,Script,0,0x1af65b81880,228,"native arraybuffer.js",0x2680f5a2018,~
code-creation,Function,0,0x1af65b81980,1044,"TypedArrayDefaultConstructor native typedarray.js:88:38",0x2680f5a50e0,~
code-creation,Function,0,0x1af65b81da0,628,"TypedArrayCreate native typedarray.js:122:26",0x2680f5a5310,~
code-creation,Function,0,0x1af65b82020,348,"TypedArraySpeciesCreate native typedarray.js:134:33",0x2680f5a5530,~
code-creation,Function,0,0x1af65b82180,1236,"Uint8ArrayConstructByArrayBuffer native typedarray.js:140:42",0x2680f5a5848,~
code-creation,Function,0,0x1af65b82660,668,"Uint8ArrayConstructByLength native typedarray.js:180:37",0x2680f5a5a78,~
code-creation,Function,0,0x1af65b82900,872,"Uint8ArrayConstructByArrayLike native typedarray.js:194:40",0x2680f5a5d20,~
code-creation,Function,0,0x1af65b82c80,188,"b.Uint8ArrayConstructByIterable.au.(anonymous function) native typedarray.js:220:15",0x2680f5a5f78,~
code-creation,Function,0,0x1af65b82d40,968,"Uint8ArrayConstructByIterable native typedarray.js:214:39",0x2680f5a6178,~
code-creation,Function,0,0x1af65b83120,1100,"Uint8ArrayConstructor native typedarray.js:226:31",0x2680f5a6448,~
